date,p_R,V_R,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T
2016-06-01,0.882978166585566,5576291.86014,5379342.1016195025,5330104.661989378,5280867.222359253,,-0.7445046265101619,-1.2100681569251275,-0.26767501400736404,-0.9772863917176446,-0.26767501400736404
2016-07-01,0.621088196069088,5665945.719923,5525183.639674506,5489993.119612383,5454802.599550259,,-0.9255696553714374,-0.3840788501176947,-0.8743982656588806,-0.654824252744566,-0.8743982656588806
2016-08-01,0.611150867374379,5748608.595512,5608077.910338281,5572945.239044852,5537812.567751422,,-0.9985271125757467,-1.0573540693273107,-0.9716221147923284,-1.0279405909515287,-0.9716221147923284
2016-09-01,0.732542524614651,5976138.650002,5801027.622237214,5757249.865296017,5713472.108354821,,-0.9025803918447538,0.24857491857993133,-0.7295975535566633,-0.32700273663241125,-0.7295975535566633
2016-10-01,0.766417752375933,5996688.57001,5812849.826988979,5766890.141233725,5720930.455478469,,-0.7965657356986033,0.831596670314539,-0.6797311792151719,0.017515467307967825,-0.6797311792151719
2016-11-01,1.22588777156883,6120895.515419,5820754.276882894,5745718.967248867,5670683.657614841,,-0.4725788477540135,1.6684595004719014,-0.5924131178208322,0.597940326358944,-0.5924131178208322
2016-12-01,1.28320932640245,6191921.017904,5874099.785963129,5794644.477977912,5715189.169992695,,-0.12533447756985552,2.579158941658106,-0.9554057205188605,1.2269122320441253,-0.9554057205188605
2017-01-01,1.30738702746158,6312739.016908,5982611.292969757,5900079.361985196,5817547.431000635,,-0.23494924046047674,-0.3429889288155091,-1.066243636236333,-0.2889690846379929,-1.066243636236333
2017-02-01,1.43714133420551,6522342.352825,6147401.241181639,6053665.963270799,5959930.685359959,,-0.21197959706248323,-0.6248169237752942,-1.0730054457728626,-0.4183982604188887,-1.0730054457728626
2017-03-01,1.45313673040938,6871807.000869,6472379.994579118,6372523.243006648,6272666.491434176,,-0.1612270103401443,0.030842396947208278,-1.021199551562452,-0.06519230669646801,-1.021199551562452
2017-04-01,1.26257504822609,6940450.629702,6589937.0381617285,6502308.64027666,6414680.242391592,,-0.3029160503423002,-0.9324522252380938,-0.8550689812182204,-0.6176841377901969,-0.8550689812182204
2017-05-01,1.17237157183444,6984534.716608,6656995.918838322,6575111.219395903,6493226.519953484,,-0.322224369917812,0.767190228811395,-1.1519755155336893,0.2224829294467915,-1.1519755155336893
2017-06-01,1.07211029535976,6990165.930885,6690396.776454006,6615454.487846257,6540512.19923851,,-0.4824210136713796,-0.42332409004288507,-1.1936892220562858,-0.4528725518571323,-1.1936892220562858
2017-07-01,1.20647009752845,7040941.156369999,6701153.757825287,6616206.9081891095,6531260.058552931,,-0.34247728163323404,0.5431932628121611,-1.221999279914995,0.10035799058946351,-1.221999279914995
2017-08-01,1.04453174515063,7105215.491618,6808350.566132759,6734134.334761448,6659918.103390138,,-0.38847037465963496,-0.8580736811106782,-0.9929532464517989,-0.6232720278851566,-0.9929532464517989
2017-09-01,1.11592108421413,7155081.166259,6835700.928951326,6755855.869624407,6676010.810297489,,-0.4485121432528863,0.35999247425875697,-1.1917435610304707,-0.044259834497064665,-1.1917435610304707
